C1 School Closing,C1_flag,C2 Workplace Closures,C2_flag,C3 Cancel public events,C3_flag,C4 Public Gathering Restrictions,C4_flag,C5 Close public transport,C5_flag,C6 Stay at home requirements,C6_flag,C7 Restrictions on internal movements,C7_flag,C8 International Travel Controls,E1 Income Support,E1_flag,E2 Debt / Contract Relief for Households,E3 Fiscal measures,E4 Support for Other Countries,H1 Public Info Campaigns,H1_flag,H2 Testing policy,H3 Contact tracing,H4 Emergency investment in health care,H5 Investment in vaccines,date,region,Government response index,Containment and health index,Stringency index,Economic support index
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-07,Saskatchewan,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-08,Saskatchewan,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-09,Saskatchewan,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-10,Saskatchewan,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-11,Saskatchewan,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-12,Saskatchewan,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-13,Saskatchewan,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-14,Saskatchewan,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-15,Saskatchewan,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-16,Saskatchewan,0,0,0,0
